"","X1","X2","cx","cy","test1","test2","rx","ry","angle"
"19",2,6,0,0,"AVLT-delayed_recall_1_to_5","TMT-a",1.90893562153517,1.69635129065377,58.282525588539
"20",2,7,0,0,"AVLT-delayed_recall_1_to_5","TMT-b",1.92777174356202,1.61723010677905,59.4687653722053
"21",2,8,0,0,"AVLT-delayed_recall_1_to_5","Stroop-card_I_c",2.07144859503866,1.80783785933792,23.6012990808829
"22",2,9,0,0,"AVLT-delayed_recall_1_to_5","Stroop-card_II_w",2.07971028647363,1.76321360536698,31.0343493074991
"23",2,10,0,0,"AVLT-delayed_recall_1_to_5","Stroop-card_III_cw",2.03321928902138,1.69801944555248,41.4901291383982
"24",2,11,0,0,"AVLT-delayed_recall_1_to_5","LF-total_letter_123",2.11960436877568,1.72715982224915,33.0544537992263
"25",2,12,0,0,"AVLT-delayed_recall_1_to_5","SF-Animals",2.11733118469676,1.68793515209596,36.6814915169893
"26",2,13,0,0,"AVLT-delayed_recall_1_to_5","SF-Occupations",2.11047630890015,1.72224019736414,34.0330574794685
"27",2,14,0,0,"AVLT-delayed_recall_1_to_5","MMSE-total",2.26830244552601,1.69075086698066,30.0555798804929
"28",2,15,0,0,"AVLT-delayed_recall_1_to_5","BNT-LongVersion",2.02076552677968,1.68281214936694,43.8335088490151
"29",3,1,0,0,"AVLT-recognition_1_to_5","AVLT-total_1_to_5",2.28954312093893,1.26093975503228,55.9074517731399
"30",3,2,0,0,"AVLT-recognition_1_to_5","AVLT-delayed_recall_1_to_5",2.4056158039615,1.31900214961073,49.709601078163
"31",3,4,0,0,"AVLT-recognition_1_to_5","RBMT-prose_1_plus_pr2_immrec",2.37036096568895,1.61765750508023,44.5579380259323
"32",3,5,0,0,"AVLT-recognition_1_to_5","RBMT-prose_1_plus_pr2_delrec",2.30047744914802,1.59236545289905,48.7655119152717
"33",3,6,0,0,"AVLT-recognition_1_to_5","TMT-a",2.03797839807891,1.74087372182007,76.7703302366453
"34",3,7,0,0,"AVLT-recognition_1_to_5","TMT-b",2.05246258033365,1.66777961007148,73.3092621763973
"35",3,8,0,0,"AVLT-recognition_1_to_5","Stroop-card_I_c",2.09282144472436,1.9600075933364,43.2733418747345
"36",3,9,0,0,"AVLT-recognition_1_to_5","Stroop-card_II_w",2.13537821749279,1.88059334252891,47.5972144538674
"37",3,10,0,0,"AVLT-recognition_1_to_5","Stroop-card_III_cw",2.09495299341657,1.81404989677497,58.8229876818694
"38",3,11,0,0,"AVLT-recognition_1_to_5","LF-total_letter_123",2.14746450087221,1.87791222028871,46.3457050078892
"39",3,12,0,0,"AVLT-recognition_1_to_5","SF-Animals",2.17613263552565,1.80527491919157,48.7854444504171
"40",3,13,0,0,"AVLT-recognition_1_to_5","SF-Occupations",2.21877212195655,1.77753373429746,46.7318384583402
"41",3,14,0,0,"AVLT-recognition_1_to_5","MMSE-total",2.29895595544748,1.83874695142617,37.7452639082086
"42",3,15,0,0,"AVLT-recognition_1_to_5","BNT-LongVersion",2.05860509162439,1.82752550704707,66.4549204231447
"43",4,1,0,0,"RBMT-prose_1_plus_pr2_immrec","AVLT-total_1_to_5",2.23421200719592,1.37353265775775,58.4354148094822
"44",4,2,0,0,"RBMT-prose_1_plus_pr2_immrec","AVLT-delayed_recall_1_to_5",2.22064014250895,1.62537069956079,54.01586111348
"45",4,3,0,0,"RBMT-prose_1_plus_pr2_immrec","AVLT-recognition_1_to_5",2.37036096568895,1.61765750508023,45.4420619740677
"46",4,5,0,0,"RBMT-prose_1_plus_pr2_immrec","RBMT-prose_1_plus_pr2_delrec",2.70722749998741,0.738283129634346,46.7222820376088
"47",4,6,0,0,"RBMT-prose_1_plus_pr2_immrec","TMT-a",2.04685706097822,1.74375798918582,78.1125673419574
"48",4,7,0,0,"RBMT-prose_1_plus_pr2_immrec","TMT-b",2.11405694033624,1.60348782690174,65.4219716993618
"49",4,8,0,0,"RBMT-prose_1_plus_pr2_immrec","Stroop-card_I_c",2.12129840517463,1.94111898867738,45.543881920192
"50",4,9,0,0,"RBMT-prose_1_plus_pr2_immrec","Stroop-card_II_w",2.1680734700282,1.8553294496753,48.170095872955
"51",4,10,0,0,"RBMT-prose_1_plus_pr2_immrec","Stroop-card_III_cw",2.13441175774354,1.78050835650559,56.8256566633211
"52",4,11,0,0,"RBMT-prose_1_plus_pr2_immrec","LF-total_letter_123",2.17029743508436,1.86394356659425,47.2569942290006
"53",4,12,0,0,"RBMT-prose_1_plus_pr2_immrec","SF-Animals",2.20726066618416,1.78013752821068,49.065051177078
"54",4,13,0,0,"RBMT-prose_1_plus_pr2_immrec","SF-Occupations",2.22954822865512,1.77707880759511,47.4182917228677
"55",4,14,0,0,"RBMT-prose_1_plus_pr2_immrec","MMSE-total",2.3688757331945,1.76094721207493,40.0603047102454
"56",4,15,0,0,"RBMT-prose_1_plus_pr2_immrec","BNT-LongVersion",2.27528681466708,1.56431863753439,51.9709647563802
"57",5,1,0,0,"RBMT-prose_1_plus_pr2_delrec","AVLT-total_1_to_5",2.12334674053939,1.40074665542593,56.5103481896844
"58",5,2,0,0,"RBMT-prose_1_plus_pr2_delrec","AVLT-delayed_recall_1_to_5",2.17427661186559,1.56140676533307,48.7781720282197
"59",5,3,0,0,"RBMT-prose_1_plus_pr2_delrec","AVLT-recognition_1_to_5",2.30047744914802,1.59236545289905,41.2344880847283
"60",5,4,0,0,"RBMT-prose_1_plus_pr2_delrec","RBMT-prose_1_plus_pr2_immrec",2.70722749998741,0.738283129634346,43.2777179623912
"61",5,6,0,0,"RBMT-prose_1_plus_pr2_delrec","TMT-a",1.94265102873549,1.74608706876245,76.3082466806167
"62",5,7,0,0,"RBMT-prose_1_plus_pr2_delrec","TMT-b",2.03337248822499,1.58057065655298,60.3149992424104
"63",5,8,0,0,"RBMT-prose_1_plus_pr2_delrec","Stroop-card_I_c",2.10759172081856,1.84886568158915,33.6900675259798
"64",5,9,0,0,"RBMT-prose_1_plus_pr2_delrec","Stroop-card_II_w",2.13898023002092,1.77762505384936,39.5289072954953
"65",5,10,0,0,"RBMT-prose_1_plus_pr2_delrec","Stroop-card_III_cw",2.05982165828844,1.75369769728043,48.6470981542704
"66",5,11,0,0,"RBMT-prose_1_plus_pr2_delrec","LF-total_letter_123",2.09946830500374,1.83551266154371,36.3077453902741
"67",5,12,0,0,"RBMT-prose_1_plus_pr2_delrec","SF-Animals",2.15316069352951,1.73123817364567,42.0802538442413
"68",5,13,0,0,"RBMT-prose_1_plus_pr2_delrec","SF-Occupations",2.22943049551042,1.6585931918984,41.7044589953496
"69",5,14,0,0,"RBMT-prose_1_plus_pr2_delrec","MMSE-total",2.29035972731742,1.74904458511939,33.727411992044
"70",5,15,0,0,"RBMT-prose_1_plus_pr2_delrec","BNT-LongVersion",2.19101348175746,1.55431017808966,48.0103280884182
"71",6,1,0,0,"TMT-a","AVLT-total_1_to_5",1.81737897645721,1.58870993762629,58.4349065437495
"72",6,2,0,0,"TMT-a","AVLT-delayed_recall_1_to_5",1.90893562153517,1.69635129065377,31.717474411461
"73",6,3,0,0,"TMT-a","AVLT-recognition_1_to_5",2.03797839807891,1.74087372182007,13.2296697633547
"74",6,4,0,0,"TMT-a","RBMT-prose_1_plus_pr2_immrec",2.04685706097822,1.74375798918582,11.8874326580426
"75",6,5,0,0,"TMT-a","RBMT-prose_1_plus_pr2_delrec",1.94265102873549,1.74608706876245,13.6917533193833
"76",6,7,0,0,"TMT-a","TMT-b",2.05337804237891,1.33139735918236,47.2285044668681
"77",6,8,0,0,"TMT-a","Stroop-card_I_c",2.15447831274305,1.60456953943289,29.9364700916107
"78",6,9,0,0,"TMT-a","Stroop-card_II_w",2.15235878027387,1.5680280527485,32.5911143253534
"79",6,10,0,0,"TMT-a","Stroop-card_III_cw",2.04244328365204,1.58206173937698,36.3609381677095
"80",6,11,0,0,"TMT-a","LF-total_letter_123",2.06837059802129,1.68964197402248,23.9509552344418
"81",6,12,0,0,"TMT-a","SF-Animals",2.05346602186938,1.66515372257681,27.925584121499
"82",6,13,0,0,"TMT-a","SF-Occupations",2.07574244236823,1.66395855122948,27.1510273556494
"83",6,14,0,0,"TMT-a","MMSE-total",2.15437324247681,1.73774382752118,11.9646273837255
"84",6,15,0,0,"TMT-a","BNT-LongVersion",1.93363538299591,1.68334412682531,32.1107845689054
"85",7,1,0,0,"TMT-b","AVLT-total_1_to_5",1.84226346592686,1.49767324112185,49.0487461761314
"86",7,2,0,0,"TMT-b","AVLT-delayed_recall_1_to_5",1.92777174356202,1.61723010677905,30.5312346277947
"87",7,3,0,0,"TMT-b","AVLT-recognition_1_to_5",2.05246258033365,1.66777961007148,16.6907378236027
"88",7,4,0,0,"TMT-b","RBMT-prose_1_plus_pr2_immrec",2.11405694033624,1.60348782690174,24.5780283006382
"89",7,5,0,0,"TMT-b","RBMT-prose_1_plus_pr2_delrec",2.03337248822499,1.58057065655298,29.6850007575896
"90",7,6,0,0,"TMT-b","TMT-a",2.05337804237891,1.33139735918236,42.7714955331319
"91",7,8,0,0,"TMT-b","Stroop-card_I_c",2.16130092446327,1.53469629762711,28.9973083959583
"92",7,9,0,0,"TMT-b","Stroop-card_II_w",2.17270523695768,1.47675537974476,32.1380494267339
"93",7,10,0,0,"TMT-b","Stroop-card_III_cw",2.08417332408374,1.46315059867181,35.9349065437495
"94",7,11,0,0,"TMT-b","LF-total_letter_123",2.10561805379966,1.584144484487,26.7581490984306
"95",7,12,0,0,"TMT-b","SF-Animals",2.06389634164537,1.59370189144847,27.2132225404484
"96",7,13,0,0,"TMT-b","SF-Occupations",2.07998585022657,1.60038052199966,25.9636090630046
"97",7,14,0,0,"TMT-b","MMSE-total",2.19876711713114,1.62375954121628,20.2351665456645
"98",7,15,0,0,"TMT-b","BNT-LongVersion",1.93971397225526,1.61870230574026,29.6376532646047
"99",8,1,0,0,"Stroop-card_I_c","AVLT-total_1_to_5",2.07962730960424,1.59359654938255,70.5540191590913
"100",8,2,0,0,"Stroop-card_I_c","AVLT-delayed_recall_1_to_5",2.07144859503866,1.80783785933792,66.3987009191171
"101",8,3,0,0,"Stroop-card_I_c","AVLT-recognition_1_to_5",2.09282144472436,1.9600075933364,46.7266581252655
"102",8,4,0,0,"Stroop-card_I_c","RBMT-prose_1_plus_pr2_immrec",2.12129840517463,1.94111898867738,44.456118079808
"103",8,5,0,0,"Stroop-card_I_c","RBMT-prose_1_plus_pr2_delrec",2.10759172081856,1.84886568158915,56.3099324740202
"104",8,6,0,0,"Stroop-card_I_c","TMT-a",2.15447831274305,1.60456953943289,60.0635299083893
"105",8,7,0,0,"Stroop-card_I_c","TMT-b",2.16130092446327,1.53469629762711,61.0026916040417
"106",8,9,0,0,"Stroop-card_I_c","Stroop-card_II_w",2.55345319657544,1.26837343286649,45.7295526470282
"107",8,10,0,0,"Stroop-card_I_c","Stroop-card_III_cw",2.33537648629793,1.5026791675062,49.8813273661695
"108",8,11,0,0,"Stroop-card_I_c","LF-total_letter_123",2.24507495079187,1.76924263331488,46.2508114071409
"109",8,12,0,0,"Stroop-card_I_c","SF-Animals",2.21274508679499,1.76939337139107,48.6930215756337
"110",8,13,0,0,"Stroop-card_I_c","SF-Occupations",2.23097140818569,1.77137387984329,47.1661569915943
"111",8,14,0,0,"Stroop-card_I_c","MMSE-total",2.16667120025162,2.00103665310327,24.9495462268939
"112",8,15,0,0,"Stroop-card_I_c","BNT-LongVersion",2.0419974876199,1.85482441306976,75.9851595088583
"113",9,1,0,0,"Stroop-card_II_w","AVLT-total_1_to_5",2.0884319813824,1.54200896705149,64.8000132883375
"114",9,2,0,0,"Stroop-card_II_w","AVLT-delayed_recall_1_to_5",2.07971028647363,1.76321360536698,58.9656506925008
"115",9,3,0,0,"Stroop-card_II_w","AVLT-recognition_1_to_5",2.13537821749279,1.88059334252891,42.4027855461326
"116",9,4,0,0,"Stroop-card_II_w","RBMT-prose_1_plus_pr2_immrec",2.1680734700282,1.8553294496753,41.829904127045
"117",9,5,0,0,"Stroop-card_II_w","RBMT-prose_1_plus_pr2_delrec",2.13898023002092,1.77762505384936,50.4710927045047
"118",9,6,0,0,"Stroop-card_II_w","TMT-a",2.15235878027387,1.5680280527485,57.4088856746466
"119",9,7,0,0,"Stroop-card_II_w","TMT-b",2.17270523695768,1.47675537974476,57.8619505732661
"120",9,8,0,0,"Stroop-card_II_w","Stroop-card_I_c",2.55345319657544,1.26837343286649,44.2704473529718
"121",9,10,0,0,"Stroop-card_II_w","Stroop-card_III_cw",2.46427285576337,1.23058010378459,47.6235694508082
"122",9,11,0,0,"Stroop-card_II_w","LF-total_letter_123",2.25572374899497,1.71966028177209,44.4395693123449
"123",9,12,0,0,"Stroop-card_II_w","SF-Animals",2.262587953563,1.66812156646987,46.2497097982603
"124",9,13,0,0,"Stroop-card_II_w","SF-Occupations",2.25054417051522,1.71026017586955,45.1860226436016
"125",9,14,0,0,"Stroop-card_II_w","MMSE-total",2.21895005167093,1.91044825408184,31.717474411461
"126",9,15,0,0,"Stroop-card_II_w","BNT-LongVersion",2.00811685699115,1.85809959843541,76.717474411461
"127",10,1,0,0,"Stroop-card_III_cw","AVLT-total_1_to_5",2.00073103360738,1.52300648304461,60.1168706363267
"128",10,2,0,0,"Stroop-card_III_cw","AVLT-delayed_recall_1_to_5",2.03321928902138,1.69801944555248,48.5098708616018
"129",10,3,0,0,"Stroop-card_III_cw","AVLT-recognition_1_to_5",2.09495299341657,1.81404989677497,31.1770123181307
"130",10,4,0,0,"Stroop-card_III_cw","RBMT-prose_1_plus_pr2_immrec",2.13441175774354,1.78050835650559,33.1743433366789
"131",10,5,0,0,"Stroop-card_III_cw","RBMT-prose_1_plus_pr2_delrec",2.05982165828844,1.75369769728043,41.3529018457296
"132",10,6,0,0,"Stroop-card_III_cw","TMT-a",2.04244328365204,1.58206173937698,53.6390618322905
"133",10,7,0,0,"Stroop-card_III_cw","TMT-b",2.08417332408374,1.46315059867181,54.0650934562505
"134",10,8,0,0,"Stroop-card_III_cw","Stroop-card_I_c",2.33537648629793,1.5026791675062,40.1186726338305
"135",10,9,0,0,"Stroop-card_III_cw","Stroop-card_II_w",2.46427285576337,1.23058010378459,42.3764305491918
"136",10,11,0,0,"Stroop-card_III_cw","LF-total_letter_123",2.19298072645233,1.67913378585523,38.3377343690546
"137",10,12,0,0,"Stroop-card_III_cw","SF-Animals",2.20989235089459,1.6128990131113,41.033620842914
"138",10,13,0,0,"Stroop-card_III_cw","SF-Occupations",2.19147487602133,1.66448503185826,39.2810019300664
"139",10,14,0,0,"Stroop-card_III_cw","MMSE-total",2.20789382575171,1.8115988348555,25.8652419673078
"140",10,15,0,0,"Stroop-card_III_cw","BNT-LongVersion",1.94546139984949,1.81201020737772,50.8625560075825
"141",11,1,0,0,"LF-total_letter_123","AVLT-total_1_to_5",2.11811772663935,1.51479494629914,63.2896522339922
"142",11,2,0,0,"LF-total_letter_123","AVLT-delayed_recall_1_to_5",2.11960436877568,1.72715982224915,56.9455462007737
"143",11,3,0,0,"LF-total_letter_123","AVLT-recognition_1_to_5",2.14746450087221,1.87791222028871,43.6542949921108
"144",11,4,0,0,"LF-total_letter_123","RBMT-prose_1_plus_pr2_immrec",2.17029743508436,1.86394356659425,42.7430057709994
"145",11,5,0,0,"LF-total_letter_123","RBMT-prose_1_plus_pr2_delrec",2.09946830500374,1.83551266154371,53.6922546097259
"146",11,6,0,0,"LF-total_letter_123","TMT-a",2.06837059802129,1.68964197402248,66.0490447655582
"147",11,7,0,0,"LF-total_letter_123","TMT-b",2.10561805379966,1.584144484487,63.2418509015694
"148",11,8,0,0,"LF-total_letter_123","Stroop-card_I_c",2.24507495079187,1.76924263331488,43.7491885928591
"149",11,9,0,0,"LF-total_letter_123","Stroop-card_II_w",2.25572374899497,1.71966028177209,45.5604306876552
"150",11,10,0,0,"LF-total_letter_123","Stroop-card_III_cw",2.19298072645233,1.67913378585523,51.6622656309454
"151",11,12,0,0,"LF-total_letter_123","SF-Animals",2.30685692190709,1.61926884361087,46.5244779077107
"152",11,13,0,0,"LF-total_letter_123","SF-Occupations",2.30399595373924,1.65022065666014,45.6159887013199
"153",11,14,0,0,"LF-total_letter_123","MMSE-total",2.28031498362895,1.84808064669303,36.3939640365076
"154",11,15,0,0,"LF-total_letter_123","BNT-LongVersion",2.15067475434118,1.70333560051641,54.4852039042433
"155",12,1,0,0,"SF-Animals","AVLT-total_1_to_5",2.06766563290433,1.53694435663414,63.7124015497771
"156",12,2,0,0,"SF-Animals","AVLT-delayed_recall_1_to_5",2.11733118469676,1.68793515209596,53.3185084830107
"157",12,3,0,0,"SF-Animals","AVLT-recognition_1_to_5",2.17613263552565,1.80527491919157,41.2145555495828
"158",12,4,0,0,"SF-Animals","RBMT-prose_1_plus_pr2_immrec",2.20726066618416,1.78013752821068,40.934948822922
"159",12,5,0,0,"SF-Animals","RBMT-prose_1_plus_pr2_delrec",2.15316069352951,1.73123817364567,47.9197461557587
"160",12,6,0,0,"SF-Animals","TMT-a",2.05346602186938,1.66515372257681,62.074415878501
"161",12,7,0,0,"SF-Animals","TMT-b",2.06389634164537,1.59370189144847,62.7867774595516
"162",12,8,0,0,"SF-Animals","Stroop-card_I_c",2.21274508679499,1.76939337139107,41.3069784243664
"163",12,9,0,0,"SF-Animals","Stroop-card_II_w",2.262587953563,1.66812156646987,43.7502902017396
"164",12,10,0,0,"SF-Animals","Stroop-card_III_cw",2.20989235089459,1.6128990131113,48.966379157086
"165",12,11,0,0,"SF-Animals","LF-total_letter_123",2.30685692190709,1.61926884361087,43.4755220922893
"166",12,13,0,0,"SF-Animals","SF-Occupations",2.38165046627071,1.48854940081713,44.2705197625946
"167",12,14,0,0,"SF-Animals","MMSE-total",2.23588265768052,1.86345913128608,31.9506949559073
"168",12,15,0,0,"SF-Animals","BNT-LongVersion",2.16165915549006,1.64632817326285,51.1323868639462
"169",13,1,0,0,"SF-Occupations","AVLT-total_1_to_5",2.08058582535833,1.54809782400087,65.1665708142805
"170",13,2,0,0,"SF-Occupations","AVLT-delayed_recall_1_to_5",2.11047630890015,1.72224019736414,55.9669425205315
"171",13,3,0,0,"SF-Occupations","AVLT-recognition_1_to_5",2.21877212195655,1.77753373429746,43.2681615416598
"172",13,4,0,0,"SF-Occupations","RBMT-prose_1_plus_pr2_immrec",2.22954822865512,1.77707880759511,42.5817082771323
"173",13,5,0,0,"SF-Occupations","RBMT-prose_1_plus_pr2_delrec",2.22943049551042,1.6585931918984,48.2955410046504
"174",13,6,0,0,"SF-Occupations","TMT-a",2.07574244236823,1.66395855122948,62.8489726443506
"175",13,7,0,0,"SF-Occupations","TMT-b",2.07998585022657,1.60038052199966,64.0363909369954
"176",13,8,0,0,"SF-Occupations","Stroop-card_I_c",2.23097140818569,1.77137387984329,42.8338430084057
"177",13,9,0,0,"SF-Occupations","Stroop-card_II_w",2.25054417051522,1.71026017586955,44.8139773563984
"178",13,10,0,0,"SF-Occupations","Stroop-card_III_cw",2.19147487602133,1.66448503185826,50.7189980699336
"179",13,11,0,0,"SF-Occupations","LF-total_letter_123",2.30399595373924,1.65022065666014,44.3840112986801
"180",13,12,0,0,"SF-Occupations","SF-Animals",2.38165046627071,1.48854940081713,45.7294802374054
"181",13,14,0,0,"SF-Occupations","MMSE-total",2.23214723510714,1.89134212615503,32.7311357617111
"182",13,15,0,0,"SF-Occupations","BNT-LongVersion",2.06768843067314,1.78769025189727,58.9422451765754
"183",14,1,0,0,"MMSE-total","AVLT-total_1_to_5",2.23717074115517,1.51793420641572,66.3880193798073
"184",14,2,0,0,"MMSE-total","AVLT-delayed_recall_1_to_5",2.26830244552601,1.69075086698066,59.9444201195071
"185",14,3,0,0,"MMSE-total","AVLT-recognition_1_to_5",2.29895595544748,1.83874695142617,52.2547360917914
"186",14,4,0,0,"MMSE-total","RBMT-prose_1_plus_pr2_immrec",2.3688757331945,1.76094721207493,49.9396952897546
"187",14,5,0,0,"MMSE-total","RBMT-prose_1_plus_pr2_delrec",2.29035972731742,1.74904458511939,56.2725880079559
"188",14,6,0,0,"MMSE-total","TMT-a",2.15437324247681,1.73774382752118,78.0353726162745
"189",14,7,0,0,"MMSE-total","TMT-b",2.19876711713114,1.62375954121628,69.7648334543355
"190",14,8,0,0,"MMSE-total","Stroop-card_I_c",2.16667120025162,2.00103665310327,65.0504537731061
"191",14,9,0,0,"MMSE-total","Stroop-card_II_w",2.21895005167093,1.91044825408184,58.282525588539
"192",14,10,0,0,"MMSE-total","Stroop-card_III_cw",2.20789382575171,1.8115988348555,64.1347580326922
"193",14,11,0,0,"MMSE-total","LF-total_letter_123",2.28031498362895,1.84808064669303,53.6060359634924
"194",14,12,0,0,"MMSE-total","SF-Animals",2.23588265768052,1.86345913128608,58.0493050440927
"195",14,13,0,0,"MMSE-total","SF-Occupations",2.23214723510714,1.89134212615503,57.2688642382889
"196",14,15,0,0,"MMSE-total","BNT-LongVersion",2.25960179596415,1.71726076571763,60.1547895029658
"197",15,1,0,0,"BNT-LongVersion","AVLT-total_1_to_5",1.99327795687934,1.49913832997814,57.8010937757209
"198",15,2,0,0,"BNT-LongVersion","AVLT-delayed_recall_1_to_5",2.02076552677968,1.68281214936694,46.1664911509849
"199",15,3,0,0,"BNT-LongVersion","AVLT-recognition_1_to_5",2.05860509162439,1.82752550704707,23.5450795768553
"200",15,4,0,0,"BNT-LongVersion","RBMT-prose_1_plus_pr2_immrec",2.27528681466708,1.56431863753439,38.0290352436198
"201",15,5,0,0,"BNT-LongVersion","RBMT-prose_1_plus_pr2_delrec",2.19101348175746,1.55431017808966,41.9896719115818
"202",15,6,0,0,"BNT-LongVersion","TMT-a",1.93363538299591,1.68334412682531,57.8892154310946
"203",15,7,0,0,"BNT-LongVersion","TMT-b",1.93971397225526,1.61870230574026,60.3623467353953
"204",15,8,0,0,"BNT-LongVersion","Stroop-card_I_c",2.0419974876199,1.85482441306976,14.0148404911417
"205",15,9,0,0,"BNT-LongVersion","Stroop-card_II_w",2.00811685699115,1.85809959843541,13.282525588539
"206",15,10,0,0,"BNT-LongVersion","Stroop-card_III_cw",1.94546139984949,1.81201020737772,39.1374439924175
"207",15,11,0,0,"BNT-LongVersion","LF-total_letter_123",2.15067475434118,1.70333560051641,35.5147960957567
"208",15,12,0,0,"BNT-LongVersion","SF-Animals",2.16165915549006,1.64632817326285,38.8676131360538
"209",15,13,0,0,"BNT-LongVersion","SF-Occupations",2.06768843067314,1.78769025189727,31.0577548234246
"210",15,14,0,0,"BNT-LongVersion","MMSE-total",2.25960179596415,1.71726076571763,29.8452104970342
