"","X1","X2","cx","cy","test1","test2","rx","ry","angle"
"142",11,2,0,0,"LF-total_letter_123","AVLT-delayed_recall_1_to_5",3.00626009770926,2.44965132761705,56.9455462007737
"143",11,3,0,0,"LF-total_letter_123","AVLT-recognition_1_to_5",3.04577445457346,2.66346524758084,43.6542949921108
"144",11,4,0,0,"LF-total_letter_123","RBMT-prose_1_plus_pr2_immrec",3.07815867685889,2.64365333983098,42.7430057709994
"145",11,5,0,0,"LF-total_letter_123","RBMT-prose_1_plus_pr2_delrec",2.97770087885963,2.60332944889441,53.6922546097259
"146",11,6,0,0,"LF-total_letter_123","TMT-a",2.93359463101037,2.39643931704693,66.0490447655582
"147",11,7,0,0,"LF-total_letter_123","TMT-b",2.98642314075362,2.24681097230908,63.2418509015694
"148",11,8,0,0,"LF-total_letter_123","Stroop-card_I_c",3.18421651717517,2.50933787930095,43.7491885928591
"149",11,9,0,0,"LF-total_letter_123","Stroop-card_II_w",3.19931983437819,2.43901464012033,45.5604306876552
"150",11,10,0,0,"LF-total_letter_123","Stroop-card_III_cw",3.1103306589178,2.3815354287309,51.6622656309454
"151",11,12,0,0,"LF-total_letter_123","SF-Animals",3.27184262196037,2.29662826880424,46.5244779077107
"152",11,13,0,0,"LF-total_letter_123","SF-Occupations",3.26778487676485,2.34052759355205,45.6159887013199
"153",11,14,0,0,"LF-total_letter_123","MMSE-total",3.23419787507418,2.62115477177995,36.3939640365076
"154",11,15,0,0,"LF-total_letter_123","BNT-LongVersion",3.05032759526775,2.41586115044569,54.4852039042433
"155",12,1,0,0,"SF-Animals","AVLT-total_1_to_5",2.93259477059649,2.17986646933432,63.7124015497771
"156",12,2,0,0,"SF-Animals","AVLT-delayed_recall_1_to_5",3.00303601368119,2.39401851119884,53.3185084830107
"157",12,3,0,0,"SF-Animals","AVLT-recognition_1_to_5",3.08643481107866,2.56044289911316,41.2145555495828
"158",12,4,0,0,"SF-Animals","RBMT-prose_1_plus_pr2_immrec",3.1305840673585,2.52479023837156,40.934948822922
"159",12,5,0,0,"SF-Animals","RBMT-prose_1_plus_pr2_delrec",3.05385343239912,2.45543570193161,47.9197461557587
"160",12,6,0,0,"SF-Animals","TMT-a",2.91245529330243,2.36170733863235,62.074415878501
"161",12,7,0,0,"SF-Animals","TMT-b",2.92724873995259,2.26036635632749,62.7867774595516
"162",12,8,0,0,"SF-Animals","Stroop-card_I_c",3.13836268637074,2.50955167290806,41.3069784243664
"163",12,9,0,0,"SF-Animals","Stroop-card_II_w",3.20905541739518,2.36591666694067,43.7502902017396
"164",12,10,0,0,"SF-Animals","Stroop-card_III_cw",3.13431661709809,2.28759386241118,48.966379157086
"165",12,11,0,0,"SF-Animals","LF-total_letter_123",3.27184262196037,2.29662826880424,43.4755220922893
"166",12,13,0,0,"SF-Animals","SF-Occupations",3.37792319591036,2.11122732764057,44.2705197625946
"167",12,14,0,0,"SF-Animals","MMSE-total",3.17117897847494,2.64296625946905,31.9506949559073
"168",12,15,0,0,"SF-Animals","BNT-LongVersion",3.06590690212218,2.33500683803246,51.1323868639462
"169",13,1,0,0,"SF-Occupations","AVLT-total_1_to_5",2.95091963329322,2.19568556481726,65.1665708142805
"170",13,2,0,0,"SF-Occupations","AVLT-delayed_recall_1_to_5",2.99331366177172,2.44267376510332,55.9669425205315
"171",13,3,0,0,"SF-Occupations","AVLT-recognition_1_to_5",3.14691090205692,2.52109724648153,43.2681615416598
"172",13,4,0,0,"SF-Occupations","RBMT-prose_1_plus_pr2_immrec",3.16219478241394,2.52045201852635,42.5817082771323
"173",13,5,0,0,"SF-Occupations","RBMT-prose_1_plus_pr2_delrec",3.16202780009389,2.35240245990647,48.2955410046504
"174",13,6,0,0,"SF-Occupations","TMT-a",2.94405020556626,2.36001221288892,62.8489726443506
"175",13,7,0,0,"SF-Occupations","TMT-b",2.95006868142466,2.26983873750822,64.0363909369954
"176",13,8,0,0,"SF-Occupations","Stroop-card_I_c",3.16421329487676,2.51236065161219,42.8338430084057
"177",13,9,0,0,"SF-Occupations","Stroop-card_II_w",3.19197357658782,2.42568235806556,44.8139773563984
"178",13,10,0,0,"SF-Occupations","Stroop-card_III_cw",3.10819489333319,2.36075892662937,50.7189980699336
"179",13,11,0,0,"SF-Occupations","LF-total_letter_123",3.26778487676485,2.34052759355205,44.3840112986801
"180",13,12,0,0,"SF-Occupations","SF-Animals",3.37792319591036,2.11122732764057,45.7294802374054
"181",13,14,0,0,"SF-Occupations","MMSE-total",3.16588098419078,2.68251304287541,32.7311357617111
"182",13,15,0,0,"SF-Occupations","BNT-LongVersion",2.93262710494328,2.53550235624719,58.9422451765754
"183",14,1,0,0,"MMSE-total","AVLT-total_1_to_5",3.17300588259412,2.15290414707505,66.3880193798073
"184",14,2,0,0,"MMSE-total","AVLT-delayed_recall_1_to_5",3.21716034934387,2.3980120731244,59.9444201195071
"185",14,3,0,0,"MMSE-total","AVLT-recognition_1_to_5",3.26063658721598,2.60791668071998,52.2547360917914
"186",14,4,0,0,"MMSE-total","RBMT-prose_1_plus_pr2_immrec",3.35980463998,2.49757238464793,49.9396952897546
"187",14,5,0,0,"MMSE-total","RBMT-prose_1_plus_pr2_delrec",3.24844445457138,2.48069074720583,56.2725880079559
"188",14,6,0,0,"MMSE-total","TMT-a",3.05557320499936,2.46466274823496,78.0353726162745
"189",14,7,0,0,"MMSE-total","TMT-b",3.11853756567065,2.30299747865343,69.7648334543355
"190",14,8,0,0,"MMSE-total","Stroop-card_I_c",3.07301554484653,2.83809409571692,65.0504537731061
"191",14,9,0,0,"MMSE-total","Stroop-card_II_w",3.14716326188805,2.70961149146055,58.282525588539
"192",14,10,0,0,"MMSE-total","Stroop-card_III_cw",3.13148208510721,2.56941218394849,64.1347580326922
"193",14,11,0,0,"MMSE-total","LF-total_letter_123",3.23419787507418,2.62115477177995,53.6060359634924
"194",14,12,0,0,"MMSE-total","SF-Animals",3.17117897847494,2.64296625946905,58.0493050440927
"195",14,13,0,0,"MMSE-total","SF-Occupations",3.16588098419078,2.68251304287541,57.2688642382889
"196",14,15,0,0,"MMSE-total","BNT-LongVersion",3.20482011454003,2.43561137794811,60.1547895029658
"197",15,1,0,0,"BNT-LongVersion","AVLT-total_1_to_5",2.82708984454069,2.12624573186881,57.8010937757209
"198",15,2,0,0,"BNT-LongVersion","AVLT-delayed_recall_1_to_5",2.86607579200886,2.38675249546893,46.1664911509849
"199",15,3,0,0,"BNT-LongVersion","AVLT-recognition_1_to_5",2.91974409708649,2.59200117263153,23.5450795768553
"200",15,4,0,0,"BNT-LongVersion","RBMT-prose_1_plus_pr2_immrec",3.22706636320466,2.21869173766563,38.0290352436198
"201",15,5,0,0,"BNT-LongVersion","RBMT-prose_1_plus_pr2_delrec",3.10754049235854,2.20449662054307,41.9896719115818
"202",15,6,0,0,"BNT-LongVersion","TMT-a",2.74249807230633,2.38750700542821,57.8892154310946
"203",15,7,0,0,"BNT-LongVersion","TMT-b",2.75111940778286,2.29582474140104,60.3623467353953
"204",15,8,0,0,"BNT-LongVersion","Stroop-card_I_c",2.89618933471067,2.6307195358771,14.0148404911417
"205",15,9,0,0,"BNT-LongVersion","Stroop-card_II_w",2.84813603313945,2.63536477025309,13.282525588539
"206",15,10,0,0,"BNT-LongVersion","Stroop-card_III_cw",2.75927105272922,2.56999563849173,39.1374439924175
"207",15,11,0,0,"BNT-LongVersion","LF-total_letter_123",3.05032759526775,2.41586115044569,35.5147960957567
"208",15,12,0,0,"BNT-LongVersion","SF-Animals",3.06590690212218,2.33500683803246,38.8676131360538
"209",15,13,0,0,"BNT-LongVersion","SF-Occupations",2.93262710494328,2.53550235624719,31.0577548234246
"210",15,14,0,0,"BNT-LongVersion","MMSE-total",3.20482011454003,2.43561137794811,29.8452104970342
